Query,Position,YouTube Videos,Other Videos
Nutrition du bodybuilding,30,0.0,0.0
Nutrition du bodybuilding,31,0.0,0.0
Nutrition du bodybuilding,32,0.0,0.0
Nutrition du bodybuilding,33,,
Nutrition du bodybuilding,34,0.0,0.0
Nutrition du bodybuilding,35,0.0,0.0
Nutrition du bodybuilding,36,0.0,0.0
Nutrition du bodybuilding,37,0.0,0.0
Nutrition du bodybuilding,38,0.0,0.0
Nutrition du bodybuilding,39,1.0,0.0
Nutrition du bodybuilding,40,0.0,0.0
Nutrition du bodybuilding,41,0.0,0.0
Nutrition du bodybuilding,42,0.0,0.0
Nutrition du bodybuilding,43,0.0,0.0
Nutrition du bodybuilding,44,0.0,0.0
Nutrition du bodybuilding,45,,
Nutrition du bodybuilding,46,,
Entraînement de bodybuilding,1,0.0,0.0
Entraînement de bodybuilding,2,0.0,0.0
Entraînement de bodybuilding,3,0.0,0.0
Entraînement de bodybuilding,4,0.0,0.0
Entraînement de bodybuilding,5,0.0,1.0
Entraînement de bodybuilding,6,0.0,0.0
Entraînement de bodybuilding,7,0.0,0.0
Entraînement de bodybuilding,8,0.0,1.0
Entraînement de bodybuilding,9,0.0,0.0
Entraînement de bodybuilding,10,0.0,0.0
Entraînement de bodybuilding,11,0.0,0.0
Entraînement de bodybuilding,12,0.0,0.0
Entraînement de bodybuilding,13,0.0,0.0
Entraînement de bodybuilding,14,1.0,0.0
Entraînement de bodybuilding,15,0.0,0.0
Entraînement de bodybuilding,16,1.0,0.0
Entraînement de bodybuilding,17,0.0,0.0
Entraînement de bodybuilding,18,0.0,1.0
Entraînement de bodybuilding,19,0.0,0.0
Entraînement de bodybuilding,20,0.0,0.0
Entraînement de bodybuilding,21,0.0,0.0
Entraînement de bodybuilding,22,0.0,1.0
Entraînement de bodybuilding,23,1.0,0.0
Entraînement de bodybuilding,24,1.0,0.0
Entraînement de bodybuilding,25,0.0,0.0
Entraînement de bodybuilding,26,0.0,0.0
Entraînement de bodybuilding,27,0.0,0.0
Entraînement de bodybuilding,28,0.0,0.0
Entraînement de bodybuilding,29,0.0,0.0
Entraînement de bodybuilding,30,,
Entraînement de bodybuilding,31,0.0,1.0
Entraînement de bodybuilding,32,0.0,0.0
Entraînement de bodybuilding,33,0.0,0.0
Entraînement de bodybuilding,34,0.0,0.0
Entraînement de bodybuilding,35,0.0,0.0
Entraînement de bodybuilding,36,0.0,0.0
Entraînement de bodybuilding,37,0.0,0.0
Entraînement de bodybuilding,38,0.0,0.0
Entraînement de bodybuilding,39,0.0,0.0
Entraînement de bodybuilding,40,0.0,0.0
Entraînement de bodybuilding,41,0.0,1.0
Entraînement de bodybuilding,42,0.0,0.0
Entraînement de bodybuilding,43,0.0,0.0
Entraînement de bodybuilding,44,0.0,1.0
Entraînement de bodybuilding,45,0.0,0.0
Entraînement de bodybuilding,46,0.0,0.0
Entraînement de bodybuilding,47,0.0,0.0
Entraînement de bodybuilding,48,0.0,0.0
Motivation en bodybuilding,0,0.0,0.0
Motivation en bodybuilding,1,1.0,0.0
Motivation en bodybuilding,2,2.0,0.0
Motivation en bodybuilding,3,1.0,0.0
Motivation en bodybuilding,4,1.0,0.0
Motivation en bodybuilding,5,0.0,1.0
Motivation en bodybuilding,6,1.0,0.0
Motivation en bodybuilding,7,8.0,0.0
Motivation en bodybuilding,8,0.0,0.0
Motivation en bodybuilding,9,1.0,0.0
Motivation en bodybuilding,10,0.0,1.0
Motivation en bodybuilding,11,0.0,0.0
Motivation en bodybuilding,12,0.0,0.0
Motivation en bodybuilding,13,0.0,0.0
Motivation en bodybuilding,14,0.0,0.0
Motivation en bodybuilding,15,0.0,0.0
Motivation en bodybuilding,16,0.0,0.0
Motivation en bodybuilding,17,1.0,0.0
Motivation en bodybuilding,18,1.0,0.0
Motivation en bodybuilding,19,0.0,1.0
Motivation en bodybuilding,20,0.0,0.0
Motivation en bodybuilding,21,2.0,0.0
Motivation en bodybuilding,22,0.0,0.0
Motivation en bodybuilding,23,0.0,0.0
Motivation en bodybuilding,24,0.0,0.0
Motivation en bodybuilding,25,2.0,0.0
Motivation en bodybuilding,26,0.0,0.0
Motivation en bodybuilding,27,0.0,0.0
Motivation en bodybuilding,28,0.0,1.0
Motivation en bodybuilding,29,0.0,1.0
Motivation en bodybuilding,30,1.0,0.0
Motivation en bodybuilding,31,0.0,0.0
Motivation en bodybuilding,32,,
Motivation en bodybuilding,33,0.0,0.0
Motivation en bodybuilding,34,0.0,0.0
Motivation en bodybuilding,35,0.0,0.0
Motivation en bodybuilding,36,0.0,0.0
Motivation en bodybuilding,37,0.0,0.0
Motivation en bodybuilding,38,0.0,1.0
Motivation en bodybuilding,39,0.0,0.0
Motivation en bodybuilding,40,0.0,0.0
Motivation en bodybuilding,41,0.0,0.0
Motivation en bodybuilding,42,0.0,1.0
Motivation en bodybuilding,43,0.0,0.0
Motivation en bodybuilding,44,0.0,0.0
Bodybuilding classique,1,0.0,1.0
Bodybuilding classique,2,0.0,0.0
Bodybuilding classique,3,2.0,0.0
Bodybuilding classique,4,0.0,0.0
Bodybuilding classique,5,0.0,1.0
Bodybuilding classique,6,0.0,0.0
Bodybuilding classique,7,0.0,0.0
