Query,Position,YouTube Videos,Other Videos
Sièges d'auto,34,0.0,1.0
Sièges d'auto,35,0.0,1.0
Sièges d'auto,36,0.0,0.0
Sièges d'auto,37,0.0,0.0
Sièges d'auto,38,0.0,1.0
Sièges d'auto,39,0.0,0.0
Sièges d'auto,40,0.0,0.0
Sièges d'auto,41,0.0,0.0
Sièges d'auto,42,0.0,1.0
Sièges d'auto,43,0.0,0.0
Sièges d'auto,44,0.0,0.0
Sièges d'auto,45,0.0,0.0
Sièges d'auto,46,0.0,0.0
Sièges d'auto,47,0.0,0.0
Sièges d'auto,48,0.0,1.0
Sièges d'auto,49,0.0,0.0
Sièges d'auto,50,0.0,0.0
Chaises hautes,1,0.0,0.0
Chaises hautes,2,0.0,0.0
Chaises hautes,3,0.0,0.0
Chaises hautes,4,0.0,0.0
Chaises hautes,5,0.0,0.0
Chaises hautes,6,0.0,1.0
Chaises hautes,7,0.0,0.0
Chaises hautes,8,0.0,0.0
Chaises hautes,9,0.0,0.0
Chaises hautes,10,0.0,0.0
Chaises hautes,11,0.0,0.0
Chaises hautes,12,0.0,0.0
Chaises hautes,13,0.0,0.0
Chaises hautes,14,0.0,0.0
Chaises hautes,15,0.0,0.0
Chaises hautes,16,0.0,1.0
Chaises hautes,17,0.0,0.0
Chaises hautes,18,0.0,0.0
Chaises hautes,19,0.0,0.0
Chaises hautes,20,0.0,0.0
Chaises hautes,21,0.0,0.0
Chaises hautes,22,0.0,1.0
Chaises hautes,23,0.0,1.0
Chaises hautes,24,0.0,0.0
Chaises hautes,25,0.0,0.0
Chaises hautes,26,0.0,0.0
Chaises hautes,27,0.0,0.0
Chaises hautes,28,0.0,0.0
Chaises hautes,29,0.0,0.0
Chaises hautes,30,0.0,0.0
Chaises hautes,31,0.0,0.0
Chaises hautes,32,0.0,0.0
Chaises hautes,33,0.0,0.0
Chaises hautes,34,0.0,0.0
Chaises hautes,35,0.0,0.0
Chaises hautes,36,0.0,0.0
Chaises hautes,37,0.0,0.0
Chaises hautes,38,0.0,0.0
Chaises hautes,39,0.0,0.0
Chaises hautes,40,0.0,1.0
Chaises hautes,41,0.0,0.0
Chaises hautes,42,0.0,0.0
Chaises hautes,43,0.0,0.0
Chaises hautes,44,0.0,0.0
Chaises hautes,45,0.0,0.0
Chaises hautes,46,0.0,0.0
Chaises hautes,47,0.0,0.0
Livres pour bébés,1,0.0,0.0
Livres pour bébés,2,0.0,0.0
Livres pour bébés,3,0.0,0.0
Livres pour bébés,4,0.0,1.0
Livres pour bébés,5,0.0,0.0
Livres pour bébés,6,0.0,0.0
Livres pour bébés,7,0.0,0.0
Livres pour bébés,8,1.0,0.0
Livres pour bébés,9,0.0,0.0
Livres pour bébés,10,0.0,0.0
Livres pour bébés,11,0.0,1.0
Livres pour bébés,12,0.0,1.0
Livres pour bébés,13,0.0,0.0
Livres pour bébés,14,0.0,0.0
Livres pour bébés,15,0.0,0.0
Livres pour bébés,16,1.0,0.0
Livres pour bébés,17,0.0,0.0
Livres pour bébés,18,0.0,0.0
Livres pour bébés,19,0.0,0.0
Livres pour bébés,20,0.0,1.0
Livres pour bébés,21,0.0,0.0
Livres pour bébés,22,0.0,0.0
Livres pour bébés,23,0.0,0.0
Livres pour bébés,24,0.0,0.0
Livres pour bébés,25,0.0,0.0
Livres pour bébés,26,0.0,1.0
Livres pour bébés,27,0.0,1.0
Livres pour bébés,28,1.0,0.0
Livres pour bébés,29,0.0,0.0
Livres pour bébés,30,0.0,1.0
Livres pour bébés,31,0.0,0.0
Livres pour bébés,32,0.0,0.0
Livres pour bébés,33,0.0,0.0
Livres pour bébés,34,0.0,0.0
Livres pour bébés,35,0.0,1.0
Livres pour bébés,36,0.0,0.0
Livres pour bébés,37,0.0,0.0
Livres pour bébés,38,0.0,0.0
Livres pour bébés,39,0.0,0.0
Livres pour bébés,40,0.0,0.0
Livres pour bébés,41,0.0,0.0
Livres pour bébés,42,0.0,1.0
Livres pour bébés,43,0.0,1.0
Livres pour bébés,44,,
Livres pour bébés,45,,
Livres pour bébés,46,,
Livres pour bébés,47,,
Livres pour bébés,48,,
Soins de la peau pour bébés,1,0.0,1.0
Soins de la peau pour bébés,2,0.0,0.0
Soins de la peau pour bébés,3,0.0,0.0
Soins de la peau pour bébés,4,0.0,0.0
Soins de la peau pour bébés,5,1.0,0.0
Soins de la peau pour bébés,6,0.0,0.0
Soins de la peau pour bébés,7,0.0,0.0
Soins de la peau pour bébés,8,0.0,0.0
Soins de la peau pour bébés,9,0.0,1.0
Soins de la peau pour bébés,10,0.0,1.0
Soins de la peau pour bébés,11,0.0,1.0
Soins de la peau pour bébés,12,0.0,0.0
Soins de la peau pour bébés,13,0.0,0.0
Soins de la peau pour bébés,14,0.0,0.0
Soins de la peau pour bébés,15,0.0,0.0
Soins de la peau pour bébés,16,0.0,0.0
Soins de la peau pour bébés,17,1.0,0.0
Soins de la peau pour bébés,18,0.0,0.0
Soins de la peau pour bébés,19,0.0,0.0
Soins de la peau pour bébés,20,0.0,0.0
Soins de la peau pour bébés,21,0.0,0.0
Soins de la peau pour bébés,22,0.0,0.0
Soins de la peau pour bébés,23,0.0,0.0
Soins de la peau pour bébés,24,0.0,0.0
Soins de la peau pour bébés,25,0.0,1.0
Soins de la peau pour bébés,26,0.0,1.0
Soins de la peau pour bébés,27,0.0,1.0
Soins de la peau pour bébés,28,0.0,0.0
Soins de la peau pour bébés,29,0.0,0.0
Soins de la peau pour bébés,30,0.0,0.0
Soins de la peau pour bébés,31,0.0,0.0
Soins de la peau pour bébés,32,0.0,0.0
Soins de la peau pour bébés,33,0.0,0.0
Soins de la peau pour bébés,34,0.0,0.0
Soins de la peau pour bébés,35,0.0,0.0
Soins de la peau pour bébés,36,0.0,0.0
Soins de la peau pour bébés,37,0.0,1.0
Soins de la peau pour bébés,38,0.0,0.0
Soins de la peau pour bébés,39,0.0,1.0
Soins de la peau pour bébés,40,0.0,0.0
Soins de la peau pour bébés,41,0.0,1.0
Soins de la peau pour bébés,42,0.0,0.0
Soins de la peau pour bébés,43,0.0,0.0
Soins de la peau pour bébés,44,0.0,0.0
Soins de la peau pour bébés,45,0.0,0.0
Soins de la peau pour bébés,46,0.0,0.0
Soins de la peau pour bébés,47,0.0,0.0
Soins de la peau pour bébés,48,0.0,0.0
Linge de lit pour bébés,1,0.0,0.0
Linge de lit pour bébés,2,0.0,1.0
Linge de lit pour bébés,3,0.0,0.0
Linge de lit pour bébés,4,0.0,1.0
Linge de lit pour bébés,5,0.0,0.0
Linge de lit pour bébés,6,1.0,0.0
Linge de lit pour bébés,7,0.0,0.0
Linge de lit pour bébés,8,0.0,0.0
Linge de lit pour bébés,9,0.0,0.0
Linge de lit pour bébés,10,0.0,0.0
Linge de lit pour bébés,11,0.0,0.0
Linge de lit pour bébés,12,0.0,0.0
Linge de lit pour bébés,13,0.0,0.0
Linge de lit pour bébés,14,0.0,0.0
Linge de lit pour bébés,15,0.0,0.0
Linge de lit pour bébés,16,0.0,0.0
Linge de lit pour bébés,17,0.0,0.0
Linge de lit pour bébés,18,0.0,0.0
Linge de lit pour bébés,19,0.0,0.0
Linge de lit pour bébés,20,0.0,0.0
Linge de lit pour bébés,21,0.0,0.0
Linge de lit pour bébés,22,0.0,1.0
Linge de lit pour bébés,23,0.0,0.0
Linge de lit pour bébés,24,0.0,0.0
Linge de lit pour bébés,25,0.0,0.0
Linge de lit pour bébés,26,0.0,0.0
Linge de lit pour bébés,27,0.0,0.0
Linge de lit pour bébés,28,0.0,0.0
Linge de lit pour bébés,29,0.0,0.0
Linge de lit pour bébés,30,0.0,0.0
Linge de lit pour bébés,31,0.0,0.0
Linge de lit pour bébés,32,0.0,0.0
Linge de lit pour bébés,33,0.0,0.0
Linge de lit pour bébés,34,0.0,0.0
Linge de lit pour bébés,35,0.0,0.0
Linge de lit pour bébés,36,0.0,0.0
Linge de lit pour bébés,37,0.0,0.0
Linge de lit pour bébés,38,0.0,0.0
Linge de lit pour bébés,39,0.0,0.0
Linge de lit pour bébés,40,0.0,0.0
Linge de lit pour bébés,41,0.0,0.0
Linge de lit pour bébés,42,0.0,1.0
Linge de lit pour bébés,43,0.0,0.0
Linge de lit pour bébés,44,0.0,0.0
Linge de lit pour bébés,45,0.0,0.0
Linge de lit pour bébés,46,0.0,0.0
Linge de lit pour bébés,47,0.0,0.0
Linge de lit pour bébés,48,0.0,0.0
Linge de lit pour bébés,49,0.0,0.0
Linge de lit pour bébés,50,0.0,0.0
Porte-bébés,1,0.0,0.0
Porte-bébés,2,0.0,0.0
Porte-bébés,3,0.0,1.0
Porte-bébés,4,2.0,0.0
Porte-bébés,5,1.0,0.0
Porte-bébés,6,0.0,0.0
Porte-bébés,7,0.0,0.0
Porte-bébés,8,0.0,1.0
Porte-bébés,9,0.0,0.0
Porte-bébés,10,0.0,0.0
Porte-bébés,11,0.0,0.0
Porte-bébés,12,0.0,0.0
Porte-bébés,13,0.0,0.0
Porte-bébés,14,0.0,0.0
Porte-bébés,15,0.0,0.0
Porte-bébés,16,0.0,0.0
Porte-bébés,17,0.0,0.0
Porte-bébés,18,0.0,0.0
Porte-bébés,19,0.0,1.0
Porte-bébés,20,0.0,0.0
Porte-bébés,21,2.0,0.0
Porte-bébés,22,0.0,0.0
Porte-bébés,23,0.0,0.0
Porte-bébés,24,0.0,0.0
Porte-bébés,25,0.0,0.0
Porte-bébés,26,0.0,1.0
Porte-bébés,27,0.0,0.0
Porte-bébés,28,0.0,0.0
